Month,Name,Ranking,Visible
,Machbase,0.081,No
,Machbase,0.062,No
,Machbase,0.082,No
,Machbase,0.07,No
,Machbase,0.06,No
,Machbase,0.059,No
,Machbase,0.06,No
,Machbase,0.06,No
,Machbase,0.065,No
,Machbase,0.068,No
,Machbase,0.068,No
,Machbase,0.068,No
,Machbase,0.08,No
,Machbase,0.151,No
,Machbase,0.301,No
,Machbase,0.359,No
,Machbase,0.304,No
,Machbase,0.253,No
,Machbase,0.209,No
,Machbase,0.206,No
,Machbase,0.177,No
,Machbase,0.16,No
,Machbase,0.144,No
,Machbase,0.14,No
,Machbase,0.12,No
,Machbase,0.094,No
,Machbase,0.053,No
,Machbase,0.02,No
,Machbase,0.017,No
,Machbase,0.035,No
,Machbase,0.041,No
,Machbase,0.017,No
,Machbase,0.017,No
,Machbase,0.01,No
,Machbase,0.006,No
,Machbase,0.005,No
,Machbase,0.005,No
,Machbase,0.016,No
,Machbase,0.143,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0,No
,Badger,0.005,No
,Badger,0.042,No
,Badger,0.034,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.005,No
,Badger,0.057,No
,Badger,0.082,No
,Badger,0.079,No
,Badger,0.112,No
,Badger,0.094,No
,Badger,0.06,No
,Badger,0.088,No
,Badger,0.102,No
,Badger,0.102,No
,Badger,0.095,No
,Badger,0.071,No
,Badger,0.065,No
,Badger,0.073,No
,Badger,0.065,No
,Badger,0.084,No
,Badger,0.083,No
,Badger,0.084,No
,Badger,0.081,No
,Badger,0.095,No
,Badger,0.094,No
,Badger,0.116,No
,Badger,0.114,No
,Badger,0.177,No
,Badger,0.191,No
,Badger,0.161,No
,Badger,0.112,No
,Badger,0.105,No
,Badger,0.119,No
,Badger,0.14,No
,Badger,0.14,No
,Badger,0.158,No
,Badger,0.159,No
,Badger,0.114,No
,Badger,0.129,No
,Badger,0.152,No
,Badger,0.136,No
,Badger,0.113,No
,Badger,0.124,No
,Badger,0.145,No
,Badger,0.138,No
,Badger,0.115,No
,Badger,0.124,No
,Badger,0.122,No
,Badger,0.125,No
,Badger,0.097,No
,Badger,0.118,No
,Badger,0.121,No
,Badger,0.142,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.042,No
,OrigoDB,0.042,No
,OrigoDB,0.005,No
,OrigoDB,0.017,No
,OrigoDB,0.018,No
,OrigoDB,0.013,No
,OrigoDB,0.022,No
,OrigoDB,0.024,No
,OrigoDB,0.034,No
,OrigoDB,0.058,No
,OrigoDB,0.043,No
,OrigoDB,0.041,No
,OrigoDB,0.041,No
,OrigoDB,0.039,No
,OrigoDB,0.054,No
,OrigoDB,0.057,No
,OrigoDB,0.058,No
,OrigoDB,0.061,No
,OrigoDB,0.061,No
,OrigoDB,0.062,No
,OrigoDB,0.065,No
,OrigoDB,0.067,No
,OrigoDB,0.093,No
,OrigoDB,0.106,No
,OrigoDB,0.084,No
,OrigoDB,0.055,No
,OrigoDB,0.027,No
,OrigoDB,0.037,No
,OrigoDB,0.03,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.047,No
,OrigoDB,0.081,No
,OrigoDB,0.047,No
,OrigoDB,0.01,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.023,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.005,No
,OrigoDB,0.007,No
,OrigoDB,0.139,No
,SparkleDB,0.07,No
,SparkleDB,0.076,No
,SparkleDB,0.074,No
,SparkleDB,0.05,No
,SparkleDB,0.041,No
,SparkleDB,0.042,No
,SparkleDB,0.036,No
,SparkleDB,0.03,No
,SparkleDB,0.117,No
,SparkleDB,0.13,No
,SparkleDB,0.134,No
,SparkleDB,0.131,No
,SparkleDB,0.138,No
,SparkleDB,0.044,No
,SparkleDB,0.066,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.007,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.032,No
,SparkleDB,0.031,No
,SparkleDB,0.013,No
,SparkleDB,0.013,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.014,No
,SparkleDB,0.017,No
,SparkleDB,0.036,No
,SparkleDB,0.03,No
,SparkleDB,0.029,No
,SparkleDB,0.027,No
,SparkleDB,0.053,No
,SparkleDB,0.061,No
,SparkleDB,0.03,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.009,No
,SparkleDB,0.017,No
,SparkleDB,0.006,No
,SparkleDB,0.013,No
,SparkleDB,0.015,No
,SparkleDB,0.011,No
,SparkleDB,0.012,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.021,No
,SparkleDB,0.02,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.019,No
,SparkleDB,0.01,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.005,No
,SparkleDB,0.046,No
,SparkleDB,0.073,No
,SparkleDB,0.094,No
,SparkleDB,0.104,No
,SparkleDB,0.117,No
,SparkleDB,0.128,No
,SparkleDB,0.138,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.029,No
,Blueflood,0.022,No
,Blueflood,0.005,No
,Blueflood,0.007,No
,Blueflood,0.019,No
,Blueflood,0.021,No
,Blueflood,0.005,No
,Blueflood,0.012,No
,Blueflood,0.009,No
,Blueflood,0.014,No
,Blueflood,0.024,No
,Blueflood,0.085,No
,Blueflood,0.037,No
,Blueflood,0.087,No
,Blueflood,0.115,No
,Blueflood,0.143,No
,Blueflood,0.162,No
,Blueflood,0.156,No
,Blueflood,0.146,No
,Blueflood,0.119,No
,Blueflood,0.116,No
,Blueflood,0.098,No
,Blueflood,0.099,No
,Blueflood,0.092,No
,Blueflood,0.08,No
,Blueflood,0.052,No
,Blueflood,0.079,No
,Blueflood,0.039,No
,Blueflood,0.092,No
,Blueflood,0.125,No
,Blueflood,0.071,No
,Blueflood,0.065,No
,Blueflood,0.081,No
,Blueflood,0.1,No
,Blueflood,0.087,No
,Blueflood,0.084,No
,Blueflood,0.103,No
,Blueflood,0.098,No
,Blueflood,0.12,No
,Blueflood,0.12,No
,Blueflood,0.105,No
,Blueflood,0.108,No
,Blueflood,0.103,No
,Blueflood,0.099,No
,Blueflood,0.089,No
,Blueflood,0.098,No
,Blueflood,0.103,No
,Blueflood,0.119,No
,Blueflood,0.121,No
,Blueflood,0.128,No
,Blueflood,0.154,No
,Blueflood,0.187,No
,Blueflood,0.168,No
,Blueflood,0.168,No
,Blueflood,0.153,No
,Blueflood,0.119,No
,Blueflood,0.089,No
,Blueflood,0.066,No
,Blueflood,0.077,No
,Blueflood,0.109,No
,Blueflood,0.161,No
,Blueflood,0.175,No
,Blueflood,0.165,No
,Blueflood,0.112,No
,Blueflood,0.065,No
,Blueflood,0.077,No
,Blueflood,0.052,No
,Blueflood,0.065,No
,Blueflood,0.037,No
,Blueflood,0.02,No
,Blueflood,0.015,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.005,No
,Blueflood,0.132,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.051,No
,LedisDB,0.046,No
,LedisDB,0.062,No
,LedisDB,0.021,No
,LedisDB,0.005,No
,LedisDB,0.012,No
,LedisDB,0.022,No
,LedisDB,0.022,No
,LedisDB,0.023,No
,LedisDB,0.013,No
,LedisDB,0.005,No
,LedisDB,0.012,No
,LedisDB,0.005,No
,LedisDB,0.014,No
,LedisDB,0.013,No
,LedisDB,0.038,No
,LedisDB,0.044,No
,LedisDB,0.047,No
,LedisDB,0.042,No
,LedisDB,0.032,No
,LedisDB,0.039,No
,LedisDB,0.04,No
,LedisDB,0.04,No
,LedisDB,0.045,No
,LedisDB,0.043,No
,LedisDB,0.028,No
,LedisDB,0.049,No
,LedisDB,0.047,No
,LedisDB,0.036,No
,LedisDB,0.017,No
,LedisDB,0.023,No
,LedisDB,0.017,No
,LedisDB,0.021,No
,LedisDB,0.017,No
,LedisDB,0.019,No
,LedisDB,0.01,No
,LedisDB,0.013,No
,LedisDB,0.017,No
,LedisDB,0.017,No
,LedisDB,0.017,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.005,No
,LedisDB,0.007,No
,LedisDB,0.009,No
,LedisDB,0.005,No
,LedisDB,0.053,No
,LedisDB,0.08,No
,LedisDB,0.045,No
,LedisDB,0.036,No
,LedisDB,0.036,No
,LedisDB,0.027,No
,LedisDB,0.037,No
,LedisDB,0.035,No
,LedisDB,0.044,No
,LedisDB,0.044,No
,LedisDB,0.031,No
,LedisDB,0.022,No
,LedisDB,0.029,No
,LedisDB,0.006,No
,LedisDB,0.022,No
,LedisDB,0.017,No
,LedisDB,0.132,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.026,No
,XTDB,0.024,No
,XTDB,0.038,No
,XTDB,0.056,No
,XTDB,0.124,No
,XTDB,0.09,No
,XTDB,0.039,No
,XTDB,0.043,No
,XTDB,0.005,No
,XTDB,0.021,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.005,No
,XTDB,0.023,No
,XTDB,0.128,No
,Dydra,0,No
,Dydra,0,No
,Dydra,0,No
,Dydra,0,No
,Dydra,0,No
,Dydra,0,No
,Dydra,0,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.005,No
,Dydra,0.013,No
,Dydra,0.005,No
,Dydra,0.013,No
,Dydra,0.067,No
,Dydra,0.045,No
,Dydra,0.042,No
,Dydra,0.046,No
,Dydra,0.036,No
,Dydra,0.024,No
,Dydra,0.043,No
,Dydra,0.047,No
,Dydra,0.046,No
,Dydra,0.02,No
,Dydra,0.044,No
,Dydra,0.019,No
,Dydra,0.017,No
,Dydra,0.035,No
,Dydra,0.029,No
,Dydra,0.036,No
,Dydra,0.037,No
,Dydra,0.022,No
,Dydra,0.018,No
,Dydra,0.01,No
,Dydra,0.016,No
,Dydra,0.019,No
,Dydra,0.077,No
,Dydra,0.077,No
,Dydra,0.034,No
,Dydra,0.039,No
,Dydra,0.035,No
,Dydra,0.042,No
,Dydra,0.039,No
,Dydra,0.048,No
,Dydra,0.075,No
,Dydra,0.091,No
,Dydra,0.064,No
,Dydra,0.044,No
,Dydra,0.06,No
,Dydra,0.015,No
,Dydra,0.049,No
,Dydra,0.044,No
,Dydra,0.038,No
,Dydra,0.052,No
,Dydra,0.052,No
,Dydra,0.053,No
,Dydra,0.056,No
,Dydra,0.079,No
,Dydra,0.084,No
,Dydra,0.056,No
,Dydra,0.037,No
,Dydra,0.041,No
,Dydra,0.042,No
,Dydra,0.048,No
,Dydra,0.061,No
,Dydra,0.071,No
,Dydra,0.075,No
,Dydra,0.076,No
,Dydra,0.063,No
,Dydra,0.063,No
,Dydra,0.064,No
,Dydra,0.067,No
,Dydra,0.068,No
,Dydra,0.07,No
,Dydra,0.075,No
,Dydra,0.084,No
,Dydra,0.103,No
,Dydra,0.119,No
,Dydra,0.13,No
,Dydra,0.1,No
,Dydra,0.098,No
,Dydra,0.092,No
,Dydra,0.1,No
,Dydra,0.11,No
,Dydra,0.11,No
,Dydra,0.116,No
,Dydra,0.133,No
,Dydra,0.095,No
,Dydra,0.082,No
,Dydra,0.068,No
,Dydra,0.064,No
,Dydra,0.055,No
,Dydra,0.038,No
,Dydra,0.048,No
,Dydra,0.044,No
,Dydra,0.026,No
,Dydra,0.011,No
,Dydra,0.011,No
,Dydra,0.042,No
,Dydra,0.041,No
,Dydra,0.018,No
,Dydra,0.127,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.007,No
,SiriDB,0.011,No
,SiriDB,0.037,No
,SiriDB,0.035,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.021,No
,SiriDB,0.005,No
,SiriDB,0.033,No
,SiriDB,0.008,No
,SiriDB,0.011,No
,SiriDB,0.02,No
,SiriDB,0.038,No
,SiriDB,0.061,No
,SiriDB,0.029,No
,SiriDB,0.06,No
,SiriDB,0.043,No
,SiriDB,0.058,No
,SiriDB,0.036,No
,SiriDB,0.048,No
,SiriDB,0.044,No
,SiriDB,0.046,No
,SiriDB,0.05,No
,SiriDB,0.057,No
,SiriDB,0.054,No
,SiriDB,0.052,No
,SiriDB,0.052,No
,SiriDB,0.053,No
,SiriDB,0.052,No
,SiriDB,0.055,No
,SiriDB,0.085,No
,SiriDB,0.09,No
,SiriDB,0.075,No
,SiriDB,0.04,No
,SiriDB,0.044,No
,SiriDB,0.044,No
,SiriDB,0.045,No
,SiriDB,0.051,No
,SiriDB,0.044,No
,SiriDB,0.079,No
,SiriDB,0.103,No
,SiriDB,0.079,No
,SiriDB,0.044,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.011,No
,SiriDB,0.007,No
,SiriDB,0.032,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.009,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.005,No
,SiriDB,0.125,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0,No
,Linter,0.038,No
,Linter,0.005,No
,Linter,0.011,No
,Linter,0.005,No
,Linter,0.009,No
,Linter,0.018,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.023,No
,Linter,0.048,No
,Linter,0.047,No
,Linter,0.046,No
,Linter,0.043,No
,Linter,0.046,No
,Linter,0.05,No
,Linter,0.05,No
,Linter,0.04,No
,Linter,0.032,No
,Linter,0.022,No
,Linter,0.148,No
,Linter,0.09,No
,Linter,0.023,No
,Linter,0.023,No
,Linter,0.023,No
,Linter,0.034,No
,Linter,0.05,No
,Linter,0.024,No
,Linter,0.024,No
,Linter,0.024,No
,Linter,0.038,No
,Linter,0.024,No
,Linter,0.058,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.005,No
,Linter,0.018,No
,Linter,0.019,No
,Linter,0.02,No
,Linter,0.015,No
,Linter,0.009,No
,Linter,0.006,No
,Linter,0.007,No
,Linter,0.031,No
,Linter,0.028,No
,Linter,0.032,No
,Linter,0.033,No
,Linter,0.031,No
,Linter,0.027,No
,Linter,0.05,No
,Linter,0.021,No
,Linter,0.016,No
,Linter,0.014,No
,Linter,0.008,No
,Linter,0.005,No
,Linter,0.013,No
,Linter,0.006,No
,Linter,0.02,No
,Linter,0.027,No
,Linter,0.026,No
,Linter,0.01,No
,Linter,0.076,No
,Linter,0.116,No
,Linter,0.117,No
,Linter,0.118,No
,Linter,0.08,No
,Linter,0.064,No
,Linter,0.187,No
,Linter,0.204,No
,Linter,0.117,No
,Linter,0.034,No
,Linter,0.027,No
,Linter,0.027,No
,Linter,0.027,No
,Linter,0.027,No
,Linter,0.049,No
,Linter,0.108,No
,Linter,0.108,No
,Linter,0.112,No
,Linter,0.119,No
,Linter,0.123,No
,Linter,0.12,No
,Linter,0.122,No
,Linter,0.125,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
,IRONdb,0,No
